review_id,business_id,user_id,stars,text,date
R2398,B143,U65,1,Cold food. Never again.,2023-05-12
R2399,B223,U288,1,Rude staff. Rude staff.,2025-01-22
R2400,B293,U76,5,Loved it. Loved it.,2022-08-18
R2401,B169,U155,4,Amazing service. Delicious.,2020-01-13
R2402,B230,U486,2,Waste of money. Rude staff.,2023-06-05
R2403,B239,U500,4,Great food! Delicious.,2024-06-21
R2404,B129,U459,4,Loved it. Will come again.,2022-10-22
R2405,B264,U374,2,Rude staff. Never again.,2023-06-23
R2406,B295,U375,3,It was okay.,2023-01-05
R2407,B184,U60,3,Slightly delayed.,2022-01-13
R2408,B249,U229,2,Never again. Rude staff.,2022-02-11
R2409,B214,U312,3,It was okay.,2025-04-19
R2410,B277,U114,3,Slightly delayed.,2022-04-01
R2411,B181,U435,4,Great food! Delicious.,2023-11-22
R2412,B145,U202,4,Great food! Delicious.,2021-08-11
R2413,B162,U262,2,Never again. Never again.,2020-11-12
R2414,B194,U367,4,Will come again. Amazing service.,2023-06-13
R2415,B105,U7,3,Not bad but not great.,2022-06-12
R2416,B126,U448,5,Loved it. Will come again.,2024-02-07
R2417,B266,U412,4,Will come again. Will come again.,2023-05-06
R2418,B235,U374,3,Decent price.,2023-03-27
R2419,B260,U45,4,Delicious. Delicious.,2021-04-10
R2420,B130,U445,3,Decent price.,2024-06-03
R2421,B153,U388,3,Slightly delayed.,2023-02-01
R2422,B275,U328,3,Decent price.,2022-07-06
R2423,B230,U237,3,Slightly delayed.,2025-10-25
R2424,B283,U96,5,Amazing service. Amazing service.,2023-05-18
R2425,B276,U422,5,Will come again. Great food!,2022-10-10
R2426,B246,U379,1,Waste of money. Never again.,2023-04-01
R2427,B133,U135,4,Great food! Amazing service.,2022-11-27
R2428,B231,U335,5,Will come again. Great food!,2025-05-14
R2429,B212,U252,3,Average food.,2025-11-08
R2430,B122,U392,2,Terrible experience. Terrible experience.,2022-08-03
R2431,B153,U298,4,Delicious. Loved it.,2023-10-14
R2432,B277,U322,3,Not bad but not great.,2025-08-23
R2433,B295,U263,1,Terrible experience. Cold food.,2025-10-01
R2434,B241,U298,2,Cold food. Rude staff.,2020-03-11
R2435,B106,U183,4,Will come again. Amazing service.,2021-01-09
R2436,B147,U215,3,Not bad but not great.,2025-06-02
R2437,B142,U272,2,Cold food. Cold food.,2025-02-17
R2438,B210,U393,3,Average food.,2025-03-25
R2439,B188,U386,5,Great food! Delicious.,2021-09-11
R2440,B182,U139,4,Loved it. Loved it.,2025-12-23
R2441,B136,U50,3,Not bad but not great.,2024-10-12
R2442,B212,U7,3,Average food.,2021-09-10
R2443,B125,U399,3,Not bad but not great.,2023-07-11
R2444,B167,U112,5,Amazing service. Great food!,2021-09-08
R2445,B162,U315,1,Rude staff. Never again.,2025-09-28
R2446,B203,U360,2,Never again. Never again.,2020-07-15
R2447,B160,U420,5,Great food! Great food!,2021-01-16
R2448,B162,U354,2,Cold food. Cold food.,2022-03-27
R2449,B162,U456,3,Decent price.,2024-09-25
R2450,B118,U364,2,Cold food. Rude staff.,2022-01-24
R2451,B142,U66,1,Terrible experience. Rude staff.,2025-03-23
R2452,B134,U65,4,Amazing service. Loved it.,2021-03-03
R2453,B180,U40,4,Will come again. Great food!,2020-08-25
R2454,B234,U22,3,Decent price.,2021-02-02
R2455,B138,U31,5,Delicious. Delicious.,2023-02-09
R2456,B282,U155,4,Great food! Great food!,2025-01-25
R2457,B130,U472,4,Great food! Great food!,2024-04-19
R2458,B175,U95,3,Average food.,2025-06-01
R2459,B154,U434,1,Terrible experience. Rude staff.,2025-05-19
R2460,B137,U83,5,Loved it. Loved it.,2024-12-20
R2461,B193,U292,2,Rude staff. Never again.,2020-02-27
R2462,B290,U271,5,Delicious. Great food!,2021-12-07
R2463,B128,U462,5,Loved it. Amazing service.,2024-01-24
R2464,B160,U472,5,Great food! Amazing service.,2024-12-16
R2465,B192,U95,5,Loved it. Delicious.,2023-11-04
R2466,B182,U195,4,Amazing service. Loved it.,2023-04-17
R2467,B293,U58,4,Amazing service. Will come again.,2022-02-15
R2468,B194,U70,4,Great food! Delicious.,2023-06-23
R2469,B253,U370,4,Loved it. Delicious.,2020-02-11
R2470,B182,U198,5,Will come again. Great food!,2022-08-20
R2471,B191,U116,5,Loved it. Will come again.,2024-07-10
R2472,B219,U97,3,Decent price.,2020-08-22
R2473,B131,U7,1,Cold food. Rude staff.,2025-08-22
R2474,B252,U225,2,Terrible experience. Waste of money.,2024-11-22
R2475,B255,U74,5,Great food! Great food!,2023-07-23
R2476,B102,U380,4,Delicious. Great food!,2021-02-12
R2477,B257,U103,4,Amazing service. Loved it.,2024-07-04
R2478,B293,U372,5,Amazing service. Will come again.,2023-05-25
R2479,B227,U140,5,Delicious. Delicious.,2025-07-12
R2480,B156,U342,3,Decent price.,2024-07-16
R2481,B241,U76,2,Never again. Cold food.,2023-02-04
R2482,B161,U251,3,Not bad but not great.,2023-04-21
R2483,B236,U51,2,Rude staff. Terrible experience.,2025-01-27
R2484,B208,U348,2,Terrible experience. Waste of money.,2020-03-13
R2485,B203,U348,3,Slightly delayed.,2022-03-10
R2486,B293,U50,5,Delicious. Delicious.,2020-11-25
R2487,B267,U406,5,Delicious. Will come again.,2023-04-10
R2488,B168,U259,1,Waste of money. Waste of money.,2022-09-11
R2489,B206,U280,3,Slightly delayed.,2020-01-14
R2490,B148,U231,5,Great food! Will come again.,2022-07-15
R2491,B291,U17,5,Will come again. Great food!,2021-09-22
R2492,B290,U252,4,Loved it. Amazing service.,2023-03-10
R2493,B195,U392,2,Waste of money. Waste of money.,2020-10-22
R2494,B183,U351,4,Will come again. Delicious.,2024-10-16
R2495,B174,U438,4,Will come again. Delicious.,2021-09-02
R2496,B193,U254,4,Will come again. Loved it.,2024-07-20
R2497,B283,U165,5,Loved it. Loved it.,2020-01-19
R2498,B207,U429,2,Terrible experience. Rude staff.,2022-06-26
R2499,B296,U392,2,Never again. Terrible experience.,2025-06-13
R2500,B180,U177,5,Great food! Will come again.,2022-07-12
R2501,B155,U127,1,Terrible experience. Rude staff.,2021-11-10
R2502,B226,U467,1,Never again. Terrible experience.,2025-02-28
R2503,B109,U173,1,Cold food. Terrible experience.,2021-01-18
R2504,B138,U236,5,Loved it. Great food!,2025-07-19
R2505,B255,U137,5,Delicious. Will come again.,2020-12-16
R2506,B251,U12,3,Slightly delayed.,2022-07-19
R2507,B278,U294,4,Will come again. Loved it.,2020-08-04
R2508,B233,U255,5,Amazing service. Loved it.,2024-11-11
R2509,B239,U154,4,Amazing service. Delicious.,2022-07-07
R2510,B263,U431,2,Waste of money. Terrible experience.,2024-04-10
R2511,B171,U153,2,Cold food. Terrible experience.,2024-07-26
R2512,B289,U381,4,Amazing service. Delicious.,2020-12-28
R2513,B144,U304,5,Delicious. Great food!,2022-05-03
R2514,B232,U244,5,Delicious. Delicious.,2023-04-12
R2515,B241,U334,3,It was okay.,2022-09-26
R2516,B236,U222,3,Not bad but not great.,2025-09-11
R2517,B117,U206,5,Amazing service. Will come again.,2022-10-17
R2518,B289,U93,2,Waste of money. Never again.,2020-11-23
R2519,B124,U442,3,Slightly delayed.,2021-10-16
R2520,B162,U138,4,Amazing service. Will come again.,2025-09-26
R2521,B161,U479,4,Delicious. Will come again.,2024-12-21
R2522,B101,U103,1,Terrible experience. Never again.,2022-08-05
R2523,B137,U383,4,Amazing service. Amazing service.,2025-05-28
R2524,B293,U164,4,Will come again. Will come again.,2020-11-07
R2525,B254,U422,4,Will come again. Loved it.,2022-11-06
R2526,B235,U121,2,Cold food. Never again.,2023-04-04
R2527,B282,U99,3,Average food.,2020-04-26
R2528,B293,U249,5,Loved it. Will come again.,2024-07-14
R2529,B281,U104,3,It was okay.,2021-05-05
R2530,B285,U405,2,Terrible experience. Cold food.,2022-11-18
R2531,B227,U494,4,Amazing service. Great food!,2025-08-26
R2532,B251,U441,2,Terrible experience. Terrible experience.,2020-06-20
R2533,B201,U462,5,Loved it. Great food!,2023-06-22
R2534,B256,U483,1,Terrible experience. Waste of money.,2025-03-08
R2535,B177,U293,3,It was okay.,2025-09-04
R2536,B154,U487,1,Never again. Never again.,2024-05-16
R2537,B259,U308,5,Great food! Amazing service.,2020-06-11
R2538,B285,U413,1,Never again. Waste of money.,2025-12-08
R2539,B277,U112,3,Decent price.,2021-02-06
R2540,B256,U226,1,Rude staff. Cold food.,2023-05-28
R2541,B128,U252,4,Delicious. Great food!,2024-06-23
R2542,B270,U280,5,Great food! Loved it.,2023-08-22
R2543,B192,U451,4,Amazing service. Loved it.,2021-06-16
R2544,B231,U11,4,Loved it. Loved it.,2025-10-02
R2545,B151,U130,4,Great food! Amazing service.,2024-07-10
R2546,B251,U274,5,Loved it. Great food!,2021-08-13
R2547,B257,U475,5,Great food! Will come again.,2022-05-03
R2548,B169,U108,1,Rude staff. Cold food.,2021-08-21
R2549,B199,U405,2,Cold food. Waste of money.,2020-05-28
R2550,B258,U242,1,Terrible experience. Waste of money.,2025-07-27
R2551,B215,U449,1,Cold food. Waste of money.,2020-03-23
R2552,B243,U34,4,Loved it. Delicious.,2022-07-20
R2553,B246,U233,1,Never again. Cold food.,2025-01-25
R2554,B254,U323,5,Great food! Amazing service.,2023-11-05
R2555,B199,U103,1,Terrible experience. Waste of money.,2025-05-11
R2556,B273,U43,3,Slightly delayed.,2020-03-08
R2557,B243,U434,4,Delicious. Amazing service.,2024-11-14
R2558,B230,U245,2,Cold food. Waste of money.,2025-03-09
R2559,B234,U424,2,Rude staff. Never again.,2022-05-07
R2560,B166,U189,5,Great food! Will come again.,2021-07-13
R2561,B227,U11,5,Delicious. Amazing service.,2020-09-21
R2562,B169,U465,2,Never again. Rude staff.,2020-08-07
R2563,B146,U26,5,Loved it. Amazing service.,2023-10-14
R2564,B251,U77,5,Delicious. Loved it.,2020-06-06
R2565,B279,U8,2,Never again. Terrible experience.,2025-09-14
R2566,B201,U61,5,Will come again. Will come again.,2021-12-07
R2567,B185,U148,5,Amazing service. Loved it.,2025-08-13
R2568,B186,U439,4,Amazing service. Will come again.,2021-10-07
R2569,B187,U373,3,Not bad but not great.,2025-04-14
R2570,B192,U406,4,Amazing service. Will come again.,2021-01-10
R2571,B269,U317,4,Loved it. Amazing service.,2023-04-12
R2572,B233,U44,4,Delicious. Will come again.,2020-08-05
R2573,B191,U499,3,Not bad but not great.,2025-07-22
R2574,B208,U363,4,Amazing service. Will come again.,2023-12-20
R2575,B230,U49,5,Loved it. Great food!,2024-01-02
R2576,B217,U242,2,Cold food. Rude staff.,2022-10-22
R2577,B204,U3,5,Delicious. Great food!,2022-09-20
R2578,B160,U203,5,Will come again. Loved it.,2025-06-05
R2579,B270,U298,5,Delicious. Great food!,2021-05-06
R2580,B281,U477,1,Never again. Waste of money.,2022-08-05
R2581,B268,U364,5,Great food! Loved it.,2024-07-05
R2582,B192,U161,5,Loved it. Great food!,2020-03-16
R2583,B273,U383,3,Not bad but not great.,2022-07-10
R2584,B206,U425,2,Cold food. Never again.,2022-09-11
R2585,B210,U458,3,Decent price.,2021-06-24
R2586,B234,U285,2,Waste of money. Rude staff.,2025-11-26
R2587,B158,U97,5,Will come again. Great food!,2021-01-08
R2588,B138,U241,4,Amazing service. Great food!,2022-03-23
R2589,B253,U60,4,Will come again. Will come again.,2023-01-15
R2590,B271,U249,2,Cold food. Never again.,2023-08-04
R2591,B160,U179,5,Amazing service. Great food!,2020-04-28
R2592,B201,U428,5,Loved it. Amazing service.,2021-12-17
R2593,B133,U457,4,Loved it. Delicious.,2025-10-07
R2594,B220,U498,3,Slightly delayed.,2020-09-25
R2595,B172,U214,4,Delicious. Amazing service.,2020-04-25
R2596,B151,U455,1,Waste of money. Terrible experience.,2022-01-10
R2597,B214,U202,3,It was okay.,2022-10-04
R2598,B268,U15,5,Loved it. Amazing service.,2020-08-27
R2599,B152,U322,2,Waste of money. Waste of money.,2022-10-22
R2600,B237,U497,4,Great food! Loved it.,2020-11-20
R2601,B101,U486,2,Waste of money. Cold food.,2025-12-26
R2602,B135,U67,3,Slightly delayed.,2021-01-26
R2603,B267,U166,3,Not bad but not great.,2020-12-03
R2604,B225,U196,1,Never again. Never again.,2020-07-09
R2605,B250,U495,4,Amazing service. Amazing service.,2023-02-01
R2606,B283,U199,5,Amazing service. Amazing service.,2023-05-21
R2607,B277,U153,5,Amazing service. Great food!,2023-07-24
R2608,B180,U68,5,Loved it. Delicious.,2022-11-04
R2609,B164,U263,3,Not bad but not great.,2021-08-15
R2610,B221,U138,2,Waste of money. Waste of money.,2024-10-14
R2611,B268,U416,5,Great food! Will come again.,2022-10-06
R2612,B127,U48,1,Waste of money. Waste of money.,2020-09-11
R2613,B147,U332,1,Waste of money. Rude staff.,2025-12-05
R2614,B195,U270,3,Decent price.,2025-11-17
R2615,B185,U240,4,Great food! Loved it.,2023-02-26
R2616,B110,U77,1,Waste of money. Cold food.,2021-11-10
R2617,B128,U219,4,Amazing service. Delicious.,2022-10-02
R2618,B173,U470,4,Delicious. Great food!,2020-09-04
R2619,B104,U212,2,Never again. Waste of money.,2020-08-22
R2620,B125,U182,1,Never again. Cold food.,2022-10-03
R2621,B177,U59,4,Delicious. Great food!,2025-11-15
R2622,B262,U432,5,Amazing service. Amazing service.,2023-01-03
R2623,B237,U161,4,Will come again. Loved it.,2024-12-15
R2624,B285,U320,3,Decent price.,2022-06-28
R2625,B211,U95,1,Rude staff. Rude staff.,2020-12-20
R2626,B122,U223,1,Cold food. Terrible experience.,2024-01-01
R2627,B211,U7,1,Waste of money. Terrible experience.,2021-11-16
R2628,B137,U445,4,Will come again. Will come again.,2025-12-20
R2629,B123,U317,2,Waste of money. Cold food.,2024-06-23
R2630,B141,U412,3,Decent price.,2022-02-05
R2631,B282,U98,4,Amazing service. Great food!,2020-01-23
R2632,B162,U440,3,Average food.,2020-04-16
R2633,B252,U224,2,Rude staff. Rude staff.,2025-09-07
R2634,B109,U155,3,It was okay.,2023-03-16
R2635,B113,U12,3,Decent price.,2020-03-05
R2636,B207,U242,2,Waste of money. Waste of money.,2020-08-19
R2637,B264,U104,3,Average food.,2022-10-27
R2638,B164,U171,2,Waste of money. Terrible experience.,2020-02-21
R2639,B122,U435,2,Waste of money. Waste of money.,2023-12-19
R2640,B197,U149,4,Delicious. Delicious.,2020-08-13
R2641,B164,U263,3,Decent price.,2024-12-20
R2642,B121,U119,3,Decent price.,2025-01-17
R2643,B222,U296,2,Terrible experience. Waste of money.,2022-09-03
R2644,B260,U458,3,Not bad but not great.,2025-07-16
R2645,B177,U319,4,Great food! Will come again.,2025-06-15
R2646,B128,U83,4,Will come again. Great food!,2022-12-07
R2647,B167,U225,4,Will come again. Loved it.,2021-09-08
R2648,B294,U466,3,Slightly delayed.,2025-06-20
R2649,B290,U68,3,Decent price.,2022-12-23
R2650,B133,U492,3,Decent price.,2023-11-21
R2651,B188,U410,5,Loved it. Will come again.,2021-10-07
R2652,B117,U342,5,Loved it. Great food!,2023-03-06
R2653,B263,U81,3,Average food.,2024-08-04
R2654,B174,U156,2,Waste of money. Waste of money.,2021-04-18
R2655,B164,U10,3,It was okay.,2022-05-12
R2656,B138,U424,5,Amazing service. Amazing service.,2024-01-26
R2657,B252,U221,2,Terrible experience. Cold food.,2020-10-08
R2658,B119,U288,3,It was okay.,2021-08-09
R2659,B130,U394,5,Loved it. Loved it.,2020-09-09
R2660,B191,U437,3,Average food.,2025-09-20
R2661,B232,U475,4,Great food! Great food!,2023-08-27
R2662,B108,U401,2,Terrible experience. Terrible experience.,2024-10-26
R2663,B222,U422,3,It was okay.,2024-01-17
R2664,B234,U323,2,Terrible experience. Rude staff.,2020-04-12
R2665,B193,U363,2,Rude staff. Cold food.,2023-09-16
R2666,B122,U79,3,It was okay.,2025-06-11
R2667,B290,U435,4,Amazing service. Great food!,2021-08-14
R2668,B293,U428,5,Great food! Amazing service.,2023-06-10
R2669,B271,U88,3,Slightly delayed.,2020-05-12
R2670,B117,U323,5,Will come again. Loved it.,2025-04-05
R2671,B267,U404,5,Delicious. Will come again.,2021-03-26
R2672,B220,U471,2,Waste of money. Waste of money.,2023-08-28
R2673,B133,U407,3,Slightly delayed.,2025-06-01
R2674,B123,U75,3,Decent price.,2020-12-26
R2675,B247,U44,2,Never again. Terrible experience.,2022-06-13
R2676,B247,U32,2,Rude staff. Waste of money.,2023-01-22
R2677,B259,U30,4,Amazing service. Delicious.,2025-12-26
R2678,B174,U499,3,Slightly delayed.,2022-07-13
R2679,B207,U370,2,Never again. Cold food.,2025-06-12
R2680,B197,U424,3,It was okay.,2022-09-20
R2681,B249,U229,2,Rude staff. Waste of money.,2025-04-18
R2682,B135,U334,5,Delicious. Delicious.,2023-12-12
R2683,B150,U398,3,Decent price.,2021-05-03
R2684,B155,U172,2,Terrible experience. Never again.,2023-12-24
R2685,B105,U277,4,Amazing service. Delicious.,2022-04-03
R2686,B192,U160,4,Delicious. Delicious.,2024-06-25
R2687,B173,U15,5,Amazing service. Great food!,2024-10-09
R2688,B269,U427,3,Average food.,2022-12-14
R2689,B159,U57,3,Slightly delayed.,2025-01-27
R2690,B264,U133,3,Not bad but not great.,2025-09-12
R2691,B132,U388,1,Terrible experience. Terrible experience.,2025-02-15
R2692,B134,U378,4,Loved it. Delicious.,2020-08-11
R2693,B163,U290,5,Amazing service. Delicious.,2025-11-22
R2694,B197,U120,4,Delicious. Delicious.,2022-05-10
R2695,B251,U345,3,Slightly delayed.,2021-12-13
R2696,B201,U54,4,Delicious. Amazing service.,2022-09-19
R2697,B264,U422,3,Average food.,2022-08-04
R2698,B170,U365,3,Average food.,2023-07-03
R2699,B278,U218,4,Great food! Great food!,2021-08-07
R2700,B260,U190,4,Will come again. Great food!,2025-09-13
R2701,B169,U266,2,Never again. Never again.,2023-05-19
R2702,B103,U326,3,Decent price.,2023-08-23
R2703,B203,U422,1,Waste of money. Waste of money.,2021-03-17
R2704,B117,U365,4,Amazing service. Will come again.,2023-03-23
R2705,B288,U61,2,Never again. Never again.,2025-04-15
R2706,B174,U383,4,Will come again. Great food!,2021-09-12
R2707,B237,U437,2,Terrible experience. Never again.,2023-02-04
R2708,B289,U293,3,Not bad but not great.,2022-01-17
R2709,B275,U191,2,Rude staff. Terrible experience.,2022-06-10
R2710,B196,U15,1,Cold food. Waste of money.,2021-03-26
R2711,B247,U216,3,Slightly delayed.,2020-05-10
R2712,B170,U420,4,Amazing service. Amazing service.,2025-08-01
R2713,B124,U179,5,Great food! Delicious.,2020-01-14
R2714,B161,U294,3,Decent price.,2022-10-15
R2715,B107,U401,3,Not bad but not great.,2023-08-27
R2716,B132,U68,3,Slightly delayed.,2021-09-21
R2717,B139,U390,3,Decent price.,2023-11-15
R2718,B167,U46,5,Amazing service. Loved it.,2024-11-20
R2719,B207,U120,4,Will come again. Will come again.,2023-06-18
R2720,B139,U377,4,Great food! Will come again.,2022-11-03
R2721,B224,U293,2,Rude staff. Terrible experience.,2025-12-10
R2722,B166,U330,4,Delicious. Great food!,2024-02-07
R2723,B172,U278,3,Slightly delayed.,2024-01-19
R2724,B167,U385,4,Delicious. Amazing service.,2023-09-01
R2725,B294,U338,3,It was okay.,2024-03-01
R2726,B214,U403,3,Not bad but not great.,2021-04-27
R2727,B275,U228,3,Slightly delayed.,2020-09-20
R2728,B269,U302,5,Loved it. Will come again.,2020-08-28
R2729,B258,U224,2,Terrible experience. Cold food.,2021-07-01
R2730,B112,U196,4,Delicious. Loved it.,2022-02-04
R2731,B142,U87,1,Terrible experience. Never again.,2022-03-06
R2732,B183,U79,5,Loved it. Great food!,2022-07-22
R2733,B210,U315,2,Rude staff. Terrible experience.,2022-03-01
R2734,B203,U200,2,Terrible experience. Cold food.,2020-06-05
R2735,B253,U458,3,Decent price.,2022-05-13
R2736,B155,U27,3,It was okay.,2021-04-25
R2737,B244,U122,1,Never again. Never again.,2023-09-25
R2738,B233,U487,4,Delicious. Will come again.,2020-05-02
R2739,B104,U238,3,Not bad but not great.,2024-07-03
R2740,B134,U209,5,Will come again. Great food!,2025-04-01
R2741,B128,U494,4,Loved it. Delicious.,2024-11-04
R2742,B209,U391,3,Average food.,2024-11-26
R2743,B143,U291,2,Rude staff. Cold food.,2023-08-03
R2744,B252,U401,2,Never again. Rude staff.,2021-06-18
R2745,B152,U276,2,Rude staff. Rude staff.,2023-09-15
R2746,B104,U417,2,Terrible experience. Terrible experience.,2023-10-10
R2747,B204,U31,4,Amazing service. Great food!,2023-05-20
R2748,B166,U180,4,Loved it. Will come again.,2025-04-19
R2749,B166,U24,5,Delicious. Loved it.,2021-12-18
R2750,B179,U154,2,Never again. Terrible experience.,2020-07-23
R2751,B226,U372,2,Terrible experience. Rude staff.,2024-05-14
R2752,B135,U259,4,Amazing service. Delicious.,2022-11-11
R2753,B196,U140,1,Cold food. Waste of money.,2021-11-11
R2754,B144,U236,5,Loved it. Amazing service.,2024-06-01
R2755,B193,U312,2,Rude staff. Terrible experience.,2023-01-01
R2756,B215,U285,1,Rude staff. Waste of money.,2025-12-16
R2757,B159,U42,4,Will come again. Delicious.,2025-11-03
R2758,B277,U457,4,Delicious. Great food!,2025-08-22
